timestamp,marker_code,marker_label,EEG_0,EEG_1,EEG_2,EEG_3
1770773464.2305193,,,-37.59765625,-41.50390625,91.30859375,-43.9453125
1770773464.2307408,,,-29.78515625,-38.57421875,132.32421875,-46.38671875
1770773464.2309623,,,-32.71484375,-37.109375,-93.26171875,-52.24609375
1770773464.231184,,,-39.0625,-33.203125,-88.37890625,-58.10546875
1770773464.2314055,,,-31.25,-38.0859375,-19.04296875,-48.33984375
1770773464.231627,,,-39.55078125,-43.45703125,-153.80859375,-47.36328125
1770773464.2318487,,,-47.36328125,-39.0625,-324.70703125,-47.8515625
1770773464.2320702,,,-49.8046875,-34.1796875,-162.109375,-54.19921875
1770773464.2322917,,,-43.9453125,-31.25,192.3828125,-48.828125
1770773464.2325134,,,-35.64453125,-36.1328125,188.96484375,-22.94921875
1770773464.232735,,,-38.0859375,-40.52734375,-215.33203125,-18.06640625
1770773464.2361946,,,-50.29296875,-37.59765625,-145.5078125,-39.55078125
1770773464.2396545,,,-41.015625,-44.43359375,201.171875,-38.0859375
1770773464.2431142,,,-17.578125,-49.8046875,84.9609375,-27.83203125
1770773464.246574,,,-22.94921875,-41.015625,-266.6015625,-32.2265625
1770773464.2500336,,,-39.0625,-35.64453125,-106.93359375,-40.52734375
1770773464.2534933,,,-42.48046875,-39.0625,-72.265625,-39.0625
1770773464.2569532,,,-39.0625,-37.59765625,-212.40234375,-33.69140625
1770773464.260413,,,-32.71484375,-36.62109375,-714.84375,-17.578125
1770773464.2638726,,,-43.9453125,-37.109375,-1000.0,-35.64453125
1770773464.2673326,,,-53.7109375,-36.62109375,-409.1796875,-64.94140625
1770773464.2707922,,,-36.1328125,-33.69140625,-36.1328125,-41.50390625
1770773464.274252,,,-22.94921875,-29.78515625,-185.546875,-31.25
1770773464.2791545,,,-34.66796875,-30.76171875,138.671875,-50.78125
1770773464.2840571,,,-39.0625,-33.203125,251.953125,-43.45703125
1770773464.2889597,,,-34.1796875,-34.1796875,20.01953125,-23.92578125
1770773464.2938623,,,-35.15625,-37.59765625,58.10546875,-28.3203125
1770773464.298765,,,-35.15625,-38.57421875,197.265625,-41.015625
1770773464.3036675,,,-41.015625,-36.62109375,8.30078125,-41.015625
1770773464.30857,,,-44.43359375,-35.64453125,-451.66015625,-30.2734375
1770773464.3134725,,,-42.48046875,-36.1328125,-516.11328125,-30.76171875
